,lightLevel,lightColor,peaople_sound,o2,co2,lpg,alcohol,methane,co,h2,nitric,ch2o,voc,Temp,Humad,Rtemp,air_speed
2756,77.4,7652,18.2,20.21,1100.3622,3.2534,0.0031,0.3287,6.4402,46.1358,0.5091,0.6937,5.6685,22.675,63.2,20,135
2757,498.07,7669,24.55,20.19,1094.5066,3.2534,0.003,0.3368,6.7304,46.1358,0.9443,0.7445,4.0057,22.675,63.1,20,135
2758,497.505,7661,20.8,20.16,1130.1093,3.3063,0.0031,0.3246,6.4402,46.0387,0.6161,0.7445,3.2148,22.675,63.1,23,137
2759,288.435,7642,23.1,20.25,1110.5738,3.3777,0.0033,0.3246,6.6816,46.0387,0.7136,0.7445,5.6685,22.725,62.7,22,134
2760,497.365,7645,21.1333,20.23,1105.3567,3.3419,0.0032,0.3287,6.4402,45.8444,0.6882,0.6937,4.0057,22.475,63.3,20,136
2761,499.08,7636,57.2167,20.2,1102.4908,3.3419,0.0033,0.3327,6.633,46.0387,0.5934,0.6937,5.6685,22.975,62.7,21,135
2762,497.45,7641,19.0667,20.18,1130.2128,3.3419,0.0033,0.3206,6.5846,45.8444,0.5714,0.6937,4.8246,22.7,63.15,20,134
2763,498.31,7662,111.7833,20.23,1111.3547,3.3598,0.0032,0.3287,6.5363,45.3585,0.6161,0.7445,4.8246,22.725,62.8,21,135
2764,500.015,7640,19.8167,20.28,1078.9364,3.324,0.0033,0.3246,6.633,45.6501,0.6394,0.6937,4.0057,22.7,62.75,21,133
2765,498.835,7669,61.5167,20.23,1131.2227,3.2709,0.0032,0.3287,6.5363,45.5529,0.5091,0.7445,5.6685,22.7,62.65,21,135
2766,497.585,7629,22.2333,20.18,1149.4565,3.3598,0.0032,0.3127,6.4882,45.7473,0.6635,0.6453,4.0057,22.45,62.7,18,135
2767,497.515,7604,40.8667,20.22,1138.3426,3.2184,0.0033,0.3206,6.5846,45.4557,0.5091,0.6453,4.8246,22.95,62.8,23,135
2768,497.445,7632,21.95,20.2,1097.5595,3.2886,0.0032,0.3166,6.6816,45.6501,0.8227,0.6453,4.0057,22.45,62.1,19,134
2769,499.895,7558,64.6833,20.24,1161.3757,3.1151,0.0032,0.3166,6.6816,45.0667,0.5292,0.5991,4.8246,22.7,62.95,21,135
2770,497.4,7505,20.1333,20.24,1175.66,3.2709,0.0033,0.3127,6.7304,45.6501,0.6161,0.5991,5.6685,22.95,62.1,20,142
2771,500.755,7578,39.85,20.27,1137.0872,3.2184,0.0032,0.3327,6.6816,44.8721,0.6161,0.6453,4.8246,22.725,62.35,21,136
2772,503.025,7607,21.0833,20.18,1186.862,3.2886,0.0032,0.3088,6.633,45.6501,0.55,0.5991,6.5349,22.5,62.6,19,134
2773,506.19,7636,27.4667,20.24,1161.5097,3.0981,0.0032,0.3327,6.633,44.7748,0.6394,0.5552,4.0057,22.75,62.15,20,139
2774,498.735,7603,21.3167,20.19,1118.5864,3.2886,0.0031,0.3127,6.5846,45.6501,0.4705,0.5134,4.8246,22.75,62.4,22,133
2775,499.03,7624,21.3,20.23,1128.7906,2.9975,0.003,0.3206,6.633,44.7748,0.7667,0.5991,4.8246,23.0,61.95,19,135
2776,506.4,7637,20.5,20.28,1128.3933,3.201,0.0032,0.3088,6.4882,45.6501,0.5934,0.5991,4.8246,22.475,61.5,20,134
2777,500.095,7641,19.1667,20.4,1132.0461,3.0307,0.0031,0.3166,6.5846,44.7748,0.5934,0.5991,5.6685,22.725,61.75,19,135
2778,500.725,7632,19.9667,20.22,1137.4324,3.1493,0.0032,0.3088,6.4882,45.2613,0.7136,0.5552,5.6685,22.7,61.5,19,134
2779,500.21,7569,20.9833,20.22,1178.6356,3.0307,0.0031,0.3206,6.3923,45.0667,0.417,0.6453,5.6685,22.7,61.3,23,135
2780,132.99,7621,19.7667,20.28,1158.2289,3.1493,0.0031,0.3166,6.4882,45.4557,0.8819,0.5134,4.0057,22.7,61.5,22,134
2781,499.26,7597,22.3,20.24,1116.4364,3.0141,0.0032,0.3166,6.4882,44.6774,0.4895,0.5552,5.6685,22.45,61.8,19,134
2782,498.115,7602,20.1167,20.21,1128.7136,3.1151,0.003,0.3088,6.4882,45.0667,0.5292,0.4737,4.0057,22.675,61.6,20,135
2783,498.28,7609,19.4333,20.3,1111.0874,2.9975,0.0031,0.3166,6.2972,44.8721,0.6635,0.5552,4.8246,22.45,61.55,18,135
2784,498.14,7511,41.25,20.25,1120.8484,3.1151,0.003,0.3166,6.4402,45.164,0.7398,0.5134,5.6685,22.675,61.55,22,135
2785,499.935,7537,18.4333,20.36,1103.1655,3.0307,0.0031,0.3206,6.3447,44.8721,0.5292,0.5552,5.6685,22.675,61.8,21,137
2786,502.545,7537,30.4833,20.22,1146.401,3.1321,0.0029,0.3166,6.5363,45.0667,0.5714,0.5552,4.0057,22.425,62.05,20,143
2787,499.35,7534,19.8333,20.27,1108.9334,3.0643,0.0032,0.3246,6.3447,45.2613,0.7943,0.5991,4.8246,22.675,61.6,22,135
2788,287.22,7547,36.7833,20.25,1103.1641,3.0981,0.003,0.3166,6.5363,45.0667,0.55,0.5991,4.8246,22.2,61.75,18,134
2789,498.515,7540,21.2,20.23,1098.7794,3.0475,0.0032,0.3166,6.1555,45.0667,0.5292,0.5134,4.0057,22.675,61.75,21,135
2790,147.265,7570,43.1833,20.23,1169.3526,3.0475,0.0031,0.3166,6.3447,45.2613,0.55,0.4361,5.6685,22.425,61.35,21,133
2791,358.52,7597,20.6333,20.33,1147.4203,3.0475,0.0031,0.3206,6.0619,45.164,0.6161,0.5991,3.2148,22.425,61.9,22,136
2792,498.385,7533,33.8,20.23,1161.5893,3.0981,0.003,0.3206,6.3447,45.3585,0.7398,0.5552,4.8246,22.925,61.65,22,130
2793,500.16,7556,19.95,20.2,1102.9939,3.0643,0.0031,0.3246,6.1555,45.2613,0.4522,0.4737,2.4563,22.675,61.55,21,136
2794,498.085,7555,23.35,20.22,1140.6456,3.0981,0.0031,0.3287,6.6816,45.4557,0.5934,0.5552,4.8246,22.675,61.9,22,139
2795,74.925,7554,21.2,20.15,1147.4118,3.1151,0.0031,0.3287,6.633,45.6501,0.55,0.5552,4.0057,22.425,62.35,21,137
2796,77.185,7536,77.0833,20.12,1095.2828,3.1151,0.0031,0.3246,6.5363,45.3585,0.7136,0.5552,4.0057,22.675,63.05,20,136
2797,77.18,7536,20.6,20.18,1101.271,3.0981,0.0031,0.3166,6.3447,45.4557,0.5292,0.5991,3.2148,22.7,61.95,19,136
2798,443.735,7904,46.1667,20.19,1129.1793,3.0643,0.0031,0.3127,6.5363,45.5529,0.4705,0.5134,4.0057,22.2,62.05,20,135
2799,447.12,7835,22.4167,20.29,1163.4498,3.0981,0.0031,0.3127,6.3923,45.4557,0.7136,0.5134,4.0057,22.7,61.25,22,136
2800,467.075,7955,66.8833,20.2,1090.7776,2.9809,0.0028,0.3206,6.4402,45.2613,0.55,0.5134,4.8246,22.425,61.65,21,135
2801,445.62,7903,19.4833,20.19,1140.8157,3.0307,0.003,0.301,6.4882,45.4557,0.4522,0.5134,4.0057,22.425,61.6,20,136
2802,446.21,7933,102.3,20.18,1085.5489,3.0475,0.0031,0.3327,6.5846,44.7748,0.4895,0.5552,5.6685,22.675,61.75,21,137
2803,422.89,7685,20.1167,20.22,1116.6121,3.1321,0.0031,0.3206,6.5846,45.5529,0.7136,0.5134,4.8246,22.425,62.55,21,134
2804,447.05,7635,54.45,20.19,1084.7361,2.948,0.0031,0.3166,6.5363,44.8721,0.4895,0.5552,6.5349,22.7,63.45,21,139
2805,459.45,7641,21.15,20.23,1130.213,3.0307,0.0031,0.301,6.3923,45.5529,0.5292,0.5134,3.2148,22.675,61.9,26,141
2806,470.495,7652,33.6,20.22,1073.8195,2.8507,0.0031,0.3368,6.5846,44.8721,0.6882,0.5991,4.8246,22.65,61.9,21,137
2807,72.6,7695,20.0333,20.16,1086.6729,3.0475,0.003,0.3088,6.5363,45.7473,0.7136,0.5552,4.0057,22.65,63.35,21,141
2808,82.045,7692,23.5333,20.16,1165.2082,2.8188,0.0032,0.3246,6.5363,44.7748,0.5934,0.5991,4.0057,22.65,62.5,22,136
2809,78.485,7705,20.6,20.18,1091.5944,2.9809,0.0031,0.301,6.4882,45.9416,0.7136,0.4737,4.8246,22.65,62.3,22,134
2810,53.85,7712,21.1167,20.24,1100.8282,2.8029,0.003,0.3206,6.4402,44.7748,0.5091,0.5134,4.8246,22.65,62.1,19,137
2811,222.32,7747,20.0667,20.23,1115.5013,2.9644,0.0031,0.3088,6.3923,45.7473,0.6882,0.5134,4.0057,22.4,62.05,22,136
2812,499.0,7713,22.5167,20.24,1087.3206,2.8829,0.0029,0.3127,6.4402,45.0667,0.5091,0.5552,4.0057,22.375,62.1,20,136
2813,77.715,7716,20.2,20.32,1139.5375,2.9316,0.003,0.301,6.3923,45.4557,0.7136,0.5134,4.0057,22.6,61.8,19,138
2814,497.385,7744,21.3167,20.24,1083.8628,2.8029,0.0029,0.3206,6.3447,44.7748,0.5714,0.5552,3.2148,22.35,61.8,20,134
2815,494.19,7719,45.75,20.25,1116.7334,2.9316,0.003,0.3127,6.3923,45.6501,0.7667,0.4361,4.0057,22.6,62.2,23,141
2816,495.025,7731,22.3833,20.28,1066.722,2.8347,0.0028,0.3127,6.2026,45.2613,0.5091,0.5134,3.2148,22.35,62.2,20,137
2817,253.415,7120,27.4833,20.24,1105.4161,2.8991,0.0028,0.3127,6.3923,45.3585,0.6394,0.4737,4.8246,22.3,62.45,20,142
2818,434.195,7137,19.8167,20.25,1079.4688,2.9153,0.003,0.3206,6.3447,45.4557,0.6394,0.5134,4.8246,22.3,62.75,19,139
2819,458.475,7121,31.9,20.27,1072.0855,2.9644,0.0028,0.3206,6.5846,45.5529,0.5091,0.5134,4.8246,22.05,62.75,20,134
2820,498.495,7067,18.3167,20.24,1050.5433,2.8991,0.0028,0.3206,6.2026,45.3585,0.6394,0.5552,3.2148,22.3,62.5,20,138
2821,62.84,7045,38.8833,20.23,1041.6042,2.948,0.0029,0.3246,6.5363,45.6501,0.5714,0.5134,6.5349,22.55,62.5,24,131
2822,43.345,7071,20.45,20.24,1113.4928,2.9316,0.0028,0.3287,6.3447,45.5529,0.6882,0.5991,3.2148,22.55,63.0,20,135
2823,63.84,7038,22.7167,20.16,1132.1044,2.9644,0.0029,0.3206,6.5363,45.8444,0.6161,0.5134,4.8246,22.55,63.25,21,135
2824,64.285,7048,19.9667,20.22,1042.553,3.0307,0.0029,0.3368,6.5846,45.8444,0.6161,0.5134,3.2148,22.3,63.15,21,135
2825,63.21,7142,76.0333,20.18,1110.1277,3.0643,0.0029,0.3287,6.5363,46.0387,0.5292,0.5134,4.8246,22.3,63.3,20,135
2826,62.355,7154,20.05,20.15,1092.2964,3.0307,0.0031,0.3206,6.3923,45.6501,0.5091,0.5991,2.4563,22.575,63.5,21,135
2827,64.275,7151,46.2,20.22,1128.7845,3.0643,0.003,0.3327,6.5846,45.9416,0.5091,0.5991,5.6685,22.55,63.15,21,134
2828,65.535,7176,21.2667,20.18,1087.1296,3.0307,0.0031,0.3287,6.4882,45.8444,0.5292,0.5134,4.0057,22.55,62.95,23,134
2829,62.505,7158,65.6667,20.27,1102.8926,2.9644,0.0032,0.3287,6.4882,45.7473,0.417,0.5991,5.6685,22.55,62.85,21,136
2830,66.64,7181,22.2667,20.19,1112.9702,3.0981,0.0031,0.3246,6.6816,45.8444,0.7136,0.5552,4.8246,22.3,62.8,18,138
2831,62.24,7162,98.7667,20.18,1091.1694,2.9975,0.003,0.3287,6.6816,45.2613,0.6161,0.5991,5.6685,22.575,63.05,23,135
2832,62.775,7122,22.45,20.22,1089.4665,3.1493,0.0031,0.3246,6.7793,46.0387,0.4705,0.5991,4.8246,22.325,62.8,20,136
2833,0.18,7144,52.1333,20.22,1034.206,3.0141,0.003,0.341,6.633,45.4557,0.5714,0.5991,6.5349,22.35,63.25,20,135
2834,0.02,6990,19.5,20.13,1074.3212,3.1493,0.0031,0.3246,6.6816,46.2329,0.5714,0.5134,4.8246,22.6,63.05,19,140
2835,62.42,7182,30.7667,20.22,988.8916,2.8991,0.003,0.3206,6.6816,45.0667,0.7943,0.5552,4.8246,22.6,62.95,21,133
2836,65.46,7204,20.2667,20.15,1071.8844,3.0981,0.0031,0.3166,6.5846,45.8444,0.3841,0.5552,4.8246,22.35,62.45,19,136
2837,65.1,7171,23.5667,20.27,1034.0513,2.9644,0.0032,0.3368,6.7304,45.0667,0.8819,0.5134,6.5349,22.35,62.95,19,140
2838,70.22,7195,20.7,20.18,1087.0256,3.1664,0.0032,0.3166,6.6816,46.1358,0.6635,0.5552,5.6685,22.6,63.0,24,133
2839,63.78,7212,23.2667,20.19,1019.5762,2.9975,0.0031,0.3368,6.6816,45.4557,0.6394,0.5991,4.8246,22.35,62.9,19,135
2840,66.87,7241,22.0833,20.2,1101.6765,3.1664,0.0033,0.3166,6.7304,46.2329,0.5714,0.5991,6.5349,22.35,62.8,19,134
2841,62.93,7237,21.2333,20.2,1054.2995,3.0643,0.0032,0.3287,6.7304,45.6501,0.4343,0.5991,4.0057,22.35,62.8,19,134
2842,69.125,7183,20.6,20.12,1041.5859,3.1321,0.0031,0.3206,6.5363,46.2329,0.5934,0.5552,4.8246,22.35,62.2,19,135
2843,65.08,7171,20.9833,20.25,1080.9608,3.0981,0.0031,0.3246,6.5363,45.7473,0.7136,0.6453,4.8246,22.35,62.15,19,137
2844,62.405,7196,48.95,20.15,998.8689,3.2184,0.003,0.3206,6.633,46.2329,0.4705,0.6453,5.6685,22.6,62.2,21,134
2845,62.46,7166,20.1833,20.19,1028.1111,3.201,0.0031,0.3368,6.6816,46.0387,0.6882,0.6937,5.6685,22.6,62.1,22,135
2846,53.75,7106,30.2833,20.2,1041.947,3.324,0.0032,0.3327,6.7304,46.718,0.7136,0.6937,6.5349,22.6,62.9,24,145
2847,62.965,7204,19.95,20.25,1092.1181,3.2709,0.0031,0.3327,6.5363,46.3299,0.6394,0.5991,5.6685,22.35,62.4,22,137
2848,64.215,7168,45.0333,20.18,1049.2696,3.3598,0.0031,0.3246,6.633,46.3299,0.5714,0.6453,6.5349,22.6,62.4,21,140
2849,64.355,7172,20.0667,20.25,1000.1334,3.3598,0.0032,0.3368,6.3923,46.1358,0.6635,0.6453,5.6685,22.35,62.2,20,138
2850,31.27,7072,28.5333,20.21,989.8591,3.3958,0.0032,0.3287,6.7793,46.427,0.5934,0.6453,6.5349,22.05,62.3,19,136
2851,64.095,7179,21.5667,20.18,1006.8535,3.4321,0.0033,0.3287,6.3923,46.1358,0.5714,0.7445,5.6685,22.325,62.55,21,135
2852,406.7,7166,51.5667,20.19,1004.275,3.6174,0.0033,0.3451,6.8776,46.815,0.55,0.7976,7.4218,22.075,62.5,19,134
2853,63.735,7170,19.7167,20.14,1052.9242,3.5239,0.0033,0.3287,6.4402,46.524,0.7136,0.7976,4.8246,22.35,63.15,20,136
2854,65.16,7177,30.1167,20.18,1047.5735,3.5798,0.0033,0.3327,6.7793,47.1058,0.6394,0.8532,6.5349,22.6,62.3,22,132
2855,53.75,7027,21.15,20.23,975.0809,3.5611,0.0033,0.3368,6.5363,46.524,0.4705,0.7445,4.8246,22.35,62.4,21,135
2856,25.7,6725,24.65,20.12,971.0896,5.0684,0.0035,0.402,7.5315,47.6872,0.6882,1.1691,9.2512,22.1,62.55,20,132
2857,64.215,7022,20.2333,20.23,1006.7224,4.764,0.0037,0.3664,6.7304,47.784,0.4895,1.2403,5.6685,22.35,63.15,19,136
2858,64.355,7087,86.5667,20.12,989.1685,4.4074,0.0036,0.3535,7.126,47.5903,0.6882,1.1007,6.5349,22.35,62.5,20,135
2859,42.07,7184,19.55,20.12,971.4531,4.4727,0.0038,0.3493,6.9765,47.5903,0.5934,1.1007,6.5349,22.35,62.7,18,134
2860,65.42,7214,52.4667,20.19,1028.1497,4.4074,0.0039,0.3493,7.0262,47.6872,0.7943,1.0349,7.4218,22.85,63.1,24,138
2861,32.49,7209,21.2,20.2,977.1618,4.1734,0.0037,0.3327,6.8284,47.2028,0.7398,0.9717,4.0057,22.6,62.95,23,135
2862,41.11,7216,71.1167,20.21,985.9422,4.0089,0.0037,0.3368,6.9269,47.1058,0.7136,0.9717,6.5349,22.6,62.95,22,137
2863,76.675,7217,21.3333,20.24,1030.4964,4.1943,0.0039,0.341,7.0262,47.2028,0.5714,0.9717,6.5349,22.325,63.2,21,135
2864,65.655,7100,103.4833,20.18,1015.0414,4.1112,0.004,0.3535,7.126,46.718,0.9127,1.0349,7.4218,22.6,63.95,21,136
2865,70.825,7141,21.5833,20.21,975.239,4.3427,0.0038,0.3368,7.1761,47.3966,0.6394,0.9717,6.5349,22.6,63.55,19,135
2866,70.915,7156,48.9,20.14,940.2839,4.0292,0.0039,0.3535,7.126,47.0089,0.4705,1.1007,7.4218,22.35,63.55,21,135
2867,71.085,7148,20.4667,20.18,1007.7151,4.1943,0.0038,0.3368,7.076,47.4934,0.5934,0.9112,6.5349,22.6,63.6,20,139
2868,69.75,7141,29.2333,20.27,957.0576,3.9084,0.0039,0.3451,7.126,46.621,0.6882,0.9112,5.6685,22.35,63.5,19,136
2869,73.27,7147,19.05,20.22,983.5225,4.1734,0.0039,0.3327,7.2264,47.2997,0.6394,0.8532,6.5349,22.35,63.5,19,136
2870,62.275,7105,21.2167,20.18,971.6735,3.9685,0.0039,0.3493,7.126,46.2329,0.8819,0.8532,6.5349,22.6,63.95,22,136
2871,63.955,7091,18.3167,20.24,1002.1508,4.1526,0.0038,0.3493,7.1761,47.2997,0.7136,0.8532,6.5349,22.35,63.8,19,136
2872,67.34,7104,19.8833,20.22,1003.1331,3.9484,0.0039,0.3535,7.076,46.524,0.8819,0.8532,6.5349,22.375,63.95,22,134
2873,66.125,7171,20.05,20.23,1017.5917,4.0906,0.0037,0.341,7.1761,47.3966,0.6161,0.8532,5.6685,22.625,63.6,25,135
2874,66.9,7174,19.7667,20.22,977.4529,3.8687,0.0038,0.341,7.1761,46.912,0.7667,0.7976,6.5349,22.625,63.55,23,135
2875,69.3,7166,18.8667,20.25,959.3726,3.9484,0.0036,0.3327,7.076,47.3966,0.5934,0.7445,5.6685,22.65,63.45,22,133
2876,65.305,7158,19.5,20.22,945.1919,3.9283,0.004,0.3493,6.9765,47.1058,0.5934,0.7445,4.8246,22.4,63.55,21,136
2877,63.08,7124,36.4667,20.23,947.8445,3.9685,0.0037,0.3493,7.1761,47.6872,0.8519,0.6937,6.5349,22.6,63.85,22,151
2878,64.735,7125,19.7833,20.32,920.0334,3.8489,0.0037,0.3493,6.9765,47.2028,0.6161,0.7445,4.8246,22.625,63.95,22,136
2879,63.365,7109,46.65,20.19,892.8862,3.9685,0.0037,0.341,7.1761,47.2028,0.6161,0.7445,4.8246,22.4,63.95,20,141
2880,64.05,7105,20.0,20.28,943.6347,3.8687,0.0038,0.3451,7.0262,46.912,0.5714,0.6453,4.8246,22.65,63.9,22,136
2881,63.165,7135,31.6167,20.2,912.6837,3.8097,0.0036,0.3368,7.076,47.2028,0.5714,0.6453,6.5349,22.15,63.85,19,136
2882,62.835,7123,24.1333,20.23,936.6685,3.8097,0.0038,0.3535,7.076,47.2028,0.8519,0.7445,5.6685,22.65,63.5,21,137
2883,54.63,7105,43.95,20.32,950.753,3.8293,0.0037,0.341,7.1761,47.0089,0.7943,0.6937,6.5349,22.9,63.95,23,134
2884,65.865,7130,19.9333,20.3,970.9129,3.7319,0.0038,0.3368,6.8776,46.524,0.9443,0.6937,4.0057,22.65,63.75,22,136
2885,70.145,7295,29.1667,20.29,932.2953,3.7127,0.0036,0.3451,7.0262,47.0089,0.6882,0.6937,5.6685,22.65,63.6,22,131
2886,66.325,7234,20.8167,20.25,929.1381,3.7513,0.0035,0.3578,6.9765,46.621,0.8227,0.6453,3.2148,22.65,63.85,20,135
2887,65.0,7225,24.2333,20.27,907.9869,3.7127,0.0035,0.3578,7.1761,46.815,0.7136,0.5991,6.5349,22.4,64.0,21,134
2888,56.77,7108,19.7667,20.3,914.2535,3.7319,0.0036,0.3707,7.126,46.815,0.7943,0.6937,4.0057,22.65,63.6,21,135
2889,66.705,7093,64.4333,20.3,900.205,3.7901,0.0036,0.3707,7.2769,47.0089,0.5934,0.6937,5.6685,22.65,64.8,20,142
2890,139.585,7077,21.3333,20.23,918.061,3.7901,0.0035,0.3621,7.3275,47.0089,0.6394,0.6453,4.8246,22.425,63.7,19,135
2891,63.585,7076,97.0833,20.24,880.9819,3.7127,0.0036,0.3664,7.3783,46.524,0.7398,0.6937,5.6685,22.425,63.9,21,137
2892,62.67,7091,20.75,20.22,897.3788,3.6553,0.0036,0.3535,7.076,46.621,0.6394,0.5991,4.8246,22.7,63.3,19,134
2893,63.325,7065,51.7,20.25,919.5275,3.5611,0.0035,0.3751,7.2264,46.3299,0.8819,0.5991,5.6685,22.725,62.5,21,135
2894,47.73,7090,20.3667,20.25,881.4039,3.5425,0.0035,0.3664,7.0262,46.2329,0.6882,0.5134,4.0057,22.725,62.8,23,136
2895,44.95,7102,62.1167,20.3,962.1078,3.4686,0.0036,0.3795,7.2769,46.1358,0.8519,0.5552,5.6685,22.725,62.15,21,133
2896,45.84,7065,20.2833,20.25,927.1321,3.6174,0.0036,0.3707,7.3275,46.815,0.7136,0.6453,4.8246,22.725,62.85,22,137
2897,64.06,6965,34.95,20.19,921.0061,3.4321,0.0037,0.3884,7.3783,45.6501,0.6161,0.5991,5.6685,22.75,62.95,22,136
2898,64.37,7066,20.1833,20.2,850.24,3.5798,0.0035,0.3535,7.3275,46.524,0.9767,0.5991,6.5349,23.0,63.3,24,136
2899,64.605,7079,23.4,20.24,919.4406,3.3598,0.0036,0.3751,7.1761,45.6501,0.6161,0.5552,5.6685,23.025,62.5,23,136
2900,66.17,7093,20.2667,20.28,876.6509,3.487,0.0036,0.3578,7.0262,46.1358,0.5934,0.5134,5.6685,22.775,62.15,22,133
2901,66.055,7085,18.8167,20.24,888.8498,3.2886,0.0033,0.3664,7.126,45.7473,0.5714,0.5552,4.0057,22.775,62.35,21,136
2902,62.795,7075,20.1833,20.2,881.8357,3.4686,0.0035,0.3535,7.076,46.1358,0.6394,0.5134,6.5349,23.025,61.95,21,137
2903,62.795,7071,20.4333,20.15,861.7704,3.2709,0.0033,0.3707,7.2769,45.6501,0.5292,0.5991,4.8246,22.775,61.95,20,138
2904,66.525,7062,19.5,20.2,839.782,3.3958,0.0033,0.3535,7.1761,46.427,0.8227,0.5134,5.6685,22.775,62.45,23,133
2905,70.84,7150,20.4667,20.23,879.3179,3.3419,0.0033,0.3664,7.1761,45.8444,0.9127,0.5552,6.5349,22.525,62.35,20,135
2906,68.78,7154,19.9333,20.18,874.7434,3.4139,0.0036,0.3621,7.0262,46.2329,0.7136,0.5552,5.6685,22.525,62.5,22,135
2907,64.835,7181,20.45,20.21,820.7956,3.3777,0.0035,0.3664,7.0262,45.5529,0.4705,0.5552,6.5349,22.775,62.1,21,135
2908,71.9,7157,48.0833,20.22,915.7788,3.4139,0.0035,0.3493,7.0262,46.0387,0.6161,0.5134,5.6685,22.525,62.1,17,133
2909,71.09,7167,20.1167,20.24,870.8978,3.3598,0.0033,0.3621,7.0262,45.9416,0.7136,0.5991,5.6685,22.775,61.75,21,137
2910,71.395,7167,32.0667,20.15,858.3735,3.4321,0.0033,0.3621,6.9765,46.427,0.5714,0.6453,5.6685,22.525,61.95,20,148
2911,72.295,7160,19.9167,20.3,856.5966,3.324,0.0033,0.3535,6.8284,46.0387,0.7667,0.5134,4.8246,23.025,61.85,24,134
2912,71.34,7181,51.95,20.18,806.8705,3.3777,0.0034,0.3493,6.9269,46.2329,0.6394,0.5552,5.6685,23.025,61.55,25,142
2913,62.935,7164,20.85,20.18,811.2955,3.4321,0.0035,0.3664,7.126,46.427,0.6635,0.5991,5.6685,22.775,61.8,24,137
2914,65.68,7180,31.5167,20.15,816.9384,3.3958,0.0034,0.3621,6.9269,46.3299,0.7398,0.5134,4.8246,22.525,62.7,20,136
2915,61.55,7182,20.2333,20.19,875.2126,3.3777,0.0034,0.3535,6.6816,46.2329,0.5091,0.5991,4.8246,22.775,61.9,22,136
2916,69.22,7165,50.9167,20.12,842.1303,3.3777,0.0033,0.3493,6.9765,46.524,0.6394,0.5991,6.5349,22.525,61.6,20,136
2917,62.68,7166,21.2333,20.22,856.0506,3.324,0.0033,0.3578,6.6816,46.2329,0.5292,0.5552,4.8246,22.775,61.6,23,135
2918,69.06,7174,30.55,20.21,858.7255,3.3598,0.0033,0.3493,6.8776,46.524,0.6635,0.5552,5.6685,23.0,61.7,23,133
2919,61.965,7169,20.0833,20.16,807.1268,3.3598,0.0034,0.3493,6.5363,46.3299,0.6394,0.6453,3.2148,22.75,61.7,22,135
2920,65.78,7167,24.7833,20.23,839.5599,3.3063,0.0035,0.3493,6.8776,46.524,0.5292,0.5134,4.8246,22.975,61.7,21,134
2921,68.825,7143,20.35,20.19,873.8174,3.2709,0.0034,0.341,6.7304,46.427,0.5934,0.5134,4.0057,22.475,61.6,20,134
2922,68.08,7164,82.65,20.23,857.7802,3.3419,0.0033,0.3368,6.9269,46.524,0.6882,0.5134,5.6685,22.475,61.9,18,136
2923,68.295,7179,19.5833,20.2,859.9601,3.3063,0.0034,0.3327,6.7304,46.2329,0.6882,0.5991,4.8246,22.725,62.0,22,134
2924,69.65,7181,53.7667,20.22,817.675,3.6363,0.0033,0.3493,6.9269,46.2329,0.6635,0.9112,4.8246,22.475,61.75,19,135
2925,68.965,7185,21.6167,20.22,796.6568,3.5611,0.0034,0.341,6.7793,46.2329,0.55,0.8532,4.8246,22.45,62.0,22,135
2926,49.125,6968,85.6833,20.25,791.1439,3.3777,0.0034,0.3493,7.076,46.1358,0.5714,0.6937,5.6685,22.675,61.75,23,135
2927,69.08,7188,20.2333,20.19,840.7176,3.3958,0.0034,0.3368,6.7793,46.524,0.6882,0.6453,4.8246,22.425,62.55,21,135
2928,71.075,7210,45.75,20.28,845.1466,3.4321,0.0035,0.3578,7.0262,46.427,0.6882,0.7445,5.6685,22.425,62.25,21,134
2929,64.755,6126,22.65,20.35,810.7925,3.3598,0.0035,0.3621,7.5315,46.2329,0.7667,0.6937,6.5349,22.425,62.6,20,137
2930,69.27,7176,64.5,20.35,832.2491,3.2886,0.0034,0.3751,7.3783,45.8444,0.5292,0.7445,6.5349,22.425,62.55,19,135
2931,33.255,7069,23.35,20.31,812.1656,3.4503,0.0034,0.3535,7.5315,46.3299,0.6635,0.7976,6.5349,22.425,62.4,24,141
2932,44.135,7171,39.8333,20.33,816.3425,3.324,0.0035,0.3751,7.4292,45.3585,0.6161,0.7976,6.5349,22.425,61.9,22,138
2933,64.845,7189,23.0167,20.35,796.2469,3.487,0.0035,0.3621,7.4802,46.3299,0.7943,0.7976,8.3277,22.425,62.05,23,135
2934,72.225,7203,29.4,20.41,810.8309,3.3598,0.0035,0.3884,7.5828,45.9416,0.7398,0.7445,7.4218,22.425,62.0,23,136
2935,76.76,7234,24.6667,20.3,816.7766,3.4503,0.0035,0.3535,7.3783,46.524,0.7136,0.7445,7.4218,22.45,62.3,22,135
2936,76.045,7238,21.8333,20.36,806.7892,3.3598,0.0036,0.3839,7.6344,45.7473,0.7667,0.7976,7.4218,22.7,61.6,21,136
2937,74.875,7221,24.3833,20.35,789.8399,3.4686,0.0035,0.3578,7.4802,46.3299,0.5934,0.6937,6.5349,22.7,61.9,26,132
2938,502.28,7264,22.8333,20.35,809.7986,3.2534,0.0034,0.3751,7.4292,45.3585,0.6635,0.6453,7.4218,22.7,61.85,24,136
2939,49.635,7194,22.8333,20.38,823.5458,3.5054,0.0034,0.3535,7.4292,46.3299,0.6394,0.6937,7.4218,22.675,61.3,21,135
