,lp__,ageTheta.1,ageTheta.2,ageTheta.3,timeTheta.1,timeTheta.2,timeTheta.3,timeTheta.4,timeTheta.5,timeTheta.6,timeTheta.7,timeTheta.8,timeTheta.9,timeTheta.10,timeTheta.11,timeTheta.12,timeTheta.13,weightTheta.1,weightTheta.2,weightTheta.3,weightTheta.4,weightTheta.5,weightTheta.6,bodyActivityTheta.1,bodyActivityTheta.2,bodyActivityTheta.3,bodyActivityTheta.4,bodyActivityTheta.5,bodyActivityTheta.6,metabolism.1,speed_loc,speed_error,T_loc,Rt_loc,T_error,RT_error,H_error,H_loc,summer_Mu,summer_std,winter_Mu,winter_std,tempNow_Mu,tempNow_std,nigaTheraml_Alfa,clothLayerTheta.1,clothLayerTheta.2,clothLayerTheta.3,clothLayerTheta.4,clothLayerTheta.5,thermalComf.1,thermalComf_std,lightControlAlfa,luminaireOFFAlfa,BlindOFFAlfa,daylightAlfa,dayLightAvaPro.1,daylight_std,artLights.1,artLights_std,lightLevel_error,latentLightlevel_mu,lightColor_error,lightColor_mu,nigaLightAlfa,LightFeel_mu,LightFeel_std,bImage_mu,bImage_std,colorComf_mu,colorComf_std,visualComf.1,visualComf_std,nigaNoise_Alfa,outNoiseAlfa,noiseNow_mu,noiseNow_std,p_sound_mu,p_sound_error,Gnoise_mu,Gnoise_std,backgNoise_Alfa,acou_isolation.1,acou_isolation_mu,acou_isolation_std,AcousComfort.1,AcousComfort_std,lpg_error,lpg_mu,alcohol_mu,alcohol_error,nitric_mu,nitric_error,ch2o_mu,ch2o_error,voc_mu,voc_error,methane_mu,methane_error,odorAlfa,vocCons.1,vocCons_std,vocCons_shape,co2_error,co2_mu,o2_error,o2_mu,co_mu,co_error,h2_mu,h2_error,airQuality.1,airQuality_mu,airQuality_std,airQuality_skew,a1,a2,a3,a4,acControlAlfa,sleepyAlfa,odorUsuAlfa,nigaAirAlfa,vent_mu,vent_std,aSpNow_mu,aSpNow_std,airQualityComf.1,airQualityComf_std,bComfort.1,bComfort_std,c,c1,c2,b3,b1,b2,acSystem.1,acSystem_std,thermal_isolation.1,thermal_isolation_std,ventSystem.1,ventSystem_std,posterior_log,met_a1,met_a2,met_a3,met_a4,met_const,therm_a1,therm_a2,therm_a3,therm_a4,therm_a5,therm_a6,therm_a7,therm_a8,therm_a9,therm_a10,therm_const,bui_a1,bui_a2,bui_a3,bui_a4,bui_const,light_a1,light_a2,light_a3,light_a4,light_cons,visual_a1,visual_a2,visual_a3,visual_a4,visual_a5,visual_a6,visual_a7,visual_cons,acous_a1,acous_a2,acous_a3,acous_a4,acous_a5,acous_a6,acous_a7,acous_cons,alfa_DayL.1,vocCons_mu,airQualityComf_mu,thermal_isolation_mu,bComfort_mu,ventSystem_mu,AcousComfort_mu,acSystem_mu,mean_acou_isolation_mu,visualComf_mu,thermalComf_mu
893,-2863690000.0,0.722008,0.228045,0.0499471,0.000481944,0.121748,0.332533,0.331695,0.21212,1.27227e-05,6.08971e-05,0.000814431,0.000175161,0.000159577,8.31483e-05,2.59625e-05,9.02422e-05,0.20279,0.248167,0.216423,0.110601,0.192683,0.0293357,0.317175,0.123614,0.336263,0.13578,0.0443814,0.0427868,-3.27847,0.85,0.1,23.3781,25.7008,1.02351,1.58332,0.999982,56.7223,2.76137,0.986098,2.74327,0.786449,2.92603,0.895327,0.495574,0.188086,0.202164,0.0349773,0.00100707,0.573765,1.03807,1.09443,0.912515,0.534701,0.525311,0.237353,-48.8511,8.12177e+70,1.75206,5.01894,10.0,0.999053,10,5935.54,0.346493,3.43108,1.06457,2.07516,1.36853,3.74817,1.19899,-1.52631,1.09114,0.324017,0.116037,3.00412,1.03186,32.1867,9.99958,3.26085,0.899777,0.177116,0.614232,11.4452,1.00034,-1.19826,1.07516,0.44218,2.87827,0.00257524,0.00100192,0.369701,0.178575,0.402336,0.0999996,10.0009,6.23767,0.265748,0.0765924,0.0748952,1.31366,1.20026,1.75408,149.994,244.801,0.134015,20.2731,5.20312,0.993743,9.99999,1.0,48.7776,56.1292,9.99854,1.00009,-0.0319109,-0.6541,0.434388,-2.76319,0.297717,0.299419,0.155103,0.326767,2.80026,0.939511,1.59227,0.505462,0.564275,1.45507,-29.2212,7.30402,0.689015,0.0835987,-0.00977364,-0.394404,-0.00174492,0.0308919,66.0106,29.9986,0.702068,1.10863,-0.429427,1.06502,-18.5634,0.27037,0.0938449,0.668906,-0.793036,-0.189852,0.0395376,-0.0492766,0.420258,0.0475386,0.207635,0.679889,0.730137,-0.83755,-0.905121,0.840882,-16.4571,0.956501,0.953341,-0.901209,0.571427,-9.86054,9.85542e-06,0.472533,0.13677,0.578643,0.416517,-0.945112,6.03281e-05,-0.0393804,-0.20954,0.135821,-0.0695917,0.0400461,-0.205615,-0.801789,-0.247528,0.0232032,0.845854,-0.674502,0.00259354,-0.0450823,-0.792328,0.124684,1.99951,-1.25148,0.220584,-15.5447,-0.415842,-1.07319,53.8094,11.4452,-1.26359,0.935647
894,-2863690000.0,0.727856,0.226558,0.0455856,0.000229911,0.117967,0.33198,0.315248,0.230041,0.000405823,0.000817585,0.000596187,0.00045999,0.000156653,0.000863994,0.000352217,0.000882183,0.203155,0.268219,0.199853,0.0995307,0.196472,0.03277,0.302187,0.128635,0.349514,0.137054,0.0410793,0.0415291,-3.75801,0.85,0.1,23.3892,26.7919,1.01902,1.58737,0.999976,56.7417,2.7789,0.97337,2.72697,0.777603,2.91268,0.917232,0.519774,0.204288,0.203852,0.0329784,0.000164091,0.558718,-0.408012,1.07658,0.917523,0.524902,0.497947,0.244794,-46.9147,1.59735e+71,1.00065,5.08846,10.0,0.997416,10,5935.7,0.363497,3.43327,1.0682,2.10943,1.36083,3.75519,1.15626,-1.90865,1.1108,0.335377,0.119502,3.01924,1.02077,32.3421,9.99972,3.25876,0.901999,0.178844,0.915275,11.7594,1.00034,-1.94146,1.09486,0.450212,2.88178,0.00259839,0.00100022,0.36909,0.177673,0.401731,0.0999999,10.0001,6.18864,0.262759,0.0773872,0.0795812,2.12358,1.20598,1.69758,149.998,243.99,0.134198,20.2744,5.19716,0.980734,9.99999,1.0,49.3906,56.0139,9.99983,1.00015,-0.0333264,-0.0527541,0.125534,-2.74815,0.294647,0.284326,0.145086,0.345674,2.80536,0.945211,1.58121,0.50036,1.21596,1.39425,-30.2171,7.51123,0.129513,0.0681707,-0.00559304,-0.297033,-0.00126496,0.0252712,65.2224,30.0,1.07439,1.14909,-0.0736652,1.0749,-17.76,0.0915946,0.634677,0.380721,-0.814333,-0.346963,0.0375458,-0.0494784,0.391244,0.0601496,0.212356,0.818271,0.514911,-0.915636,0.715179,0.863241,-16.6649,0.955788,0.953121,-0.911442,-0.0683995,-9.85938,0.000120566,0.596553,0.0805339,0.726796,0.329801,-0.89533,2.10515e-05,-0.055885,-0.227405,0.14363,-0.0574739,0.0401214,-0.0340715,-0.826046,-0.480195,0.0238383,0.385469,-0.456553,-0.00149825,0.201379,-0.00903028,0.121894,2.02098,-1.26393,0.222571,-15.5754,-0.402736,-1.05763,53.8944,11.7594,-1.26873,0.921226
895,-2863690000.0,0.720284,0.227006,0.0527093,0.000699694,0.124299,0.347099,0.310153,0.214269,0.00127997,0.00102524,0.000334645,0.000195426,4.94876e-05,0.000223428,5.33894e-05,0.000317969,0.199352,0.263102,0.204373,0.0985688,0.203541,0.0310638,0.31288,0.127592,0.335238,0.140335,0.0407257,0.0432302,-3.82303,0.85,0.1,23.3851,26.0811,1.01626,1.55817,0.999994,56.7203,2.74246,0.984151,2.75171,0.78411,2.93034,0.905917,0.517186,0.206398,0.203461,0.0320537,4.14395e-05,0.558045,-0.114731,1.07888,0.906991,0.524747,0.459987,0.24253,-47.5733,2.35657e+71,0.414616,5.03749,10.0,0.989852,10,5935.74,0.35385,3.43524,1.06165,2.0954,1.37449,3.75713,1.18364,-0.754854,1.10885,0.331097,0.115805,2.99525,1.03662,32.3769,9.99913,3.24754,0.892241,0.173164,0.635514,11.5014,1.00035,0.275881,1.08624,0.454652,2.87722,0.00261606,0.00100011,0.370325,0.171904,0.401312,0.0999998,10.0007,6.26235,0.263187,0.0773615,0.0828243,2.06493,1.21138,1.73006,149.997,244.244,0.133675,20.2739,5.15341,1.00017,9.99999,1.0,47.8672,56.0237,9.99989,1.00006,-0.0307622,0.160672,0.12528,-3.20396,0.290441,0.286524,0.148412,0.345485,2.77789,0.934692,1.58091,0.495165,0.990614,1.44313,-31.0746,7.5506,0.319107,0.081132,-0.00696781,-0.13527,-0.00186128,0.0206431,65.1935,29.9999,1.11293,1.13081,0.358067,1.08229,-16.7287,0.0469254,-0.367806,0.405864,-0.716274,-0.0306372,0.0387157,-0.0546889,0.425196,0.0440087,0.208408,0.83633,0.473203,-0.968317,0.602498,0.87914,-15.8837,0.950351,0.955291,-0.924538,0.0797677,-9.86586,-2.16938e-07,0.580405,0.268186,0.620898,0.212342,-0.768626,2.67863e-05,-0.0776638,-0.203079,0.165957,-0.0426859,-0.0195202,-0.295172,-0.787922,-0.340714,0.0267624,0.400303,-0.785719,0.000978117,0.0803363,0.908598,0.111561,2.04359,-1.26117,0.215737,-15.5926,-0.408118,-1.07302,53.9294,11.5014,-1.24175,0.920214
896,-2863690000.0,0.726251,0.222474,0.0512753,0.000192772,0.116665,0.345649,0.31215,0.223102,0.00022784,0.000818828,0.000187255,0.000213431,5.10319e-05,0.000299982,7.67781e-05,0.000365415,0.209884,0.266446,0.201441,0.0958126,0.19522,0.0311971,0.315879,0.130662,0.329768,0.133918,0.0450497,0.0447237,-3.57294,0.85,0.1,23.3448,25.9727,1.0097,1.54946,0.999936,56.7299,2.78274,0.982553,2.76303,0.791608,2.91384,0.914598,0.515101,0.201547,0.201338,0.0314586,0.000618876,0.565038,0.579352,1.07295,0.904476,0.521433,0.535048,0.245624,-48.3522,2.67687e+71,0.288002,5.13541,10.0,0.995468,10,5935.83,0.335134,3.43801,1.05278,2.0732,1.36933,3.7412,1.20181,-1.39555,1.09933,0.328178,0.122941,3.00734,1.02639,32.3738,9.99728,3.27303,0.90938,0.186771,0.862869,11.4368,1.00038,0.178006,1.08673,0.450303,2.8825,0.00259323,0.00100014,0.370567,0.173854,0.402496,0.0999999,10.0008,6.26729,0.263483,0.0769707,0.0846736,1.67679,1.20775,1.64741,149.997,243.839,0.131402,20.2778,5.15273,1.01154,10.0,1.0,48.0781,55.9557,9.99963,1.00005,-0.0308361,0.00405144,0.287719,-3.41955,0.284804,0.302061,0.14815,0.352564,2.79338,0.940916,1.59485,0.491574,0.950241,1.41981,-31.401,7.49756,0.00465434,0.0735635,-0.00468405,-0.152092,-0.00202668,0.021189,65.9139,29.9993,0.73511,1.15388,-0.0802186,1.084,-16.9272,0.126011,0.519122,-0.744241,-0.500335,0.0133947,0.0355445,-0.0583876,0.412194,0.0297525,0.212952,0.700527,0.463482,-0.971769,-0.232972,0.822833,-14.2469,0.95058,0.955491,-0.919856,0.445853,-9.86573,-4.97155e-05,0.778192,0.156993,0.596711,0.222885,-0.810661,1.02105e-05,0.0578896,-0.229687,0.139815,-0.0543714,0.00308428,-0.0525654,-0.791683,-0.523241,0.0201724,0.126133,-0.437171,-0.00261532,0.179894,0.737348,0.131421,2.03345,-1.26412,0.229753,-15.6026,-0.399488,-1.10786,53.9242,11.4368,-1.25516,0.8881
897,-2863690000.0,0.71516,0.231404,0.0534356,0.000458736,0.118372,0.330167,0.329333,0.219634,0.000271143,0.000578369,0.000133652,0.000198942,0.000267581,0.000216217,7.24921e-05,0.000298491,0.199754,0.265696,0.217822,0.10777,0.181984,0.0269743,0.318621,0.127301,0.336016,0.130416,0.0420728,0.045574,-3.83756,0.85,0.1,23.3791,26.6884,1.00707,1.54904,0.999985,56.7314,2.73072,0.987303,2.72338,0.797955,2.88984,0.914733,0.504475,0.206117,0.201821,0.0424857,0.000315589,0.549261,0.429776,1.07372,0.910222,0.52407,0.50687,0.248118,-46.6369,5.20837e+71,-0.236365,5.03605,10.0,0.994115,10,5935.87,0.36282,3.41096,1.05236,2.08117,1.36568,3.73561,1.17358,-1.5296,1.1051,0.31391,0.114876,3.02802,1.03567,32.3403,9.99889,3.28064,0.91684,0.183721,1.036,11.4768,1.00039,-0.904102,1.0814,0.441049,2.87924,0.00262767,0.00100001,0.375576,0.173789,0.401682,0.0999998,10.0003,6.25162,0.265245,0.0753927,0.0801983,1.03683,1.2041,1.8127,149.999,244.072,0.134016,20.2721,5.16578,0.978838,10.0,0.999998,47.0507,55.9995,9.99932,1.00012,-0.0317226,-0.447828,0.208557,-2.44005,0.288093,0.273904,0.156627,0.341859,2.82633,0.941765,1.57666,0.494585,0.543243,1.43858,-29.7713,7.42496,0.822865,0.0793437,-0.0107097,-0.255077,-0.00134626,0.0250196,66.6283,29.9992,0.417593,1.14404,-1.73852,1.10084,-17.5065,0.085158,-0.0844437,0.890214,-0.135725,-0.408552,0.0367378,-0.0594002,0.405119,0.0605813,0.218872,0.806414,0.618374,-0.910305,-0.343942,0.79954,-15.7569,0.954932,0.957165,-0.912272,0.563179,-9.87164,0.000114247,0.851929,0.227376,0.530922,0.14037,-0.783844,2.45519e-05,-0.184265,-0.216202,0.167929,-0.0692789,0.0538778,-0.182646,-0.723223,-0.258582,0.0264555,-0.735477,0.455343,0.000221465,0.112516,0.183443,0.125764,2.04074,-1.25538,0.242107,-15.6245,-0.399239,-1.10509,53.9746,11.4768,-1.24803,0.873297
898,-2863690000.0,0.718369,0.23076,0.0508711,0.000533377,0.120452,0.327634,0.323087,0.226006,0.000258318,0.000664781,0.000141672,0.000219591,0.000285886,0.00025696,9.59024e-05,0.00036446,0.198957,0.266658,0.222778,0.102107,0.182348,0.0271508,0.31977,0.127521,0.337518,0.130329,0.0405715,0.0442892,-3.75003,0.85,0.1,23.3651,26.9044,1.0077,1.55595,0.999979,56.7451,2.75355,0.983752,2.72343,0.791211,2.88321,0.9158,0.508457,0.204047,0.201527,0.0417672,0.000587269,0.552071,0.323096,1.07463,0.91226,0.526941,0.520027,0.250164,-46.7016,4.67149e+71,0.0713095,5.04817,10.0,0.995534,10,5935.46,0.35928,3.4135,1.05745,2.06787,1.35821,3.74385,1.17591,-1.61117,1.10653,0.31389,0.109659,3.02917,1.03233,32.4027,9.99924,3.2841,0.910847,0.184436,1.61153,11.5375,1.0004,-0.701756,1.0809,0.441428,2.8799,0.00262435,0.00100001,0.376101,0.172953,0.402869,0.0999998,10.0005,6.27889,0.266456,0.0759289,0.0853903,1.30523,1.2016,1.82194,149.999,243.654,0.134183,20.2731,5.18799,0.988855,10.0,1.0,46.9126,55.9246,9.99975,1.00013,-0.0298531,-0.402994,0.197445,-2.59253,0.288882,0.279294,0.155713,0.341164,2.81595,0.938859,1.57881,0.490151,0.649186,1.40632,-29.829,7.39655,0.753247,0.0768484,-0.0101915,-0.261379,-0.00134662,0.0251772,66.5231,29.9993,0.477504,1.13889,-1.26402,1.10208,-17.7903,-0.0122298,0.121923,0.767281,-0.154801,-0.308441,0.0359982,-0.0579306,0.391264,0.0444761,0.217957,0.802769,0.680756,-0.86227,0.209738,0.754822,-15.8182,0.953835,0.957013,-0.91405,0.62937,-9.87221,9.5133e-05,0.818082,0.198554,0.520931,0.148766,-0.839563,4.46588e-05,-0.225121,-0.234778,0.173774,-0.0578729,0.121487,-0.215746,-0.705972,-0.334143,0.0276597,-0.779688,0.565583,0.000775871,0.133597,-0.0730279,0.130092,2.04445,-1.24785,0.243858,-15.6299,-0.397904,-1.1117,53.973,11.5375,-1.25093,0.875349
899,-2863690000.0,0.717416,0.231178,0.0514055,0.000343609,0.123077,0.327965,0.321052,0.224118,0.00015578,0.00188739,6.86273e-05,0.000382859,0.00046362,0.00019586,2.81155e-05,0.000262456,0.208328,0.246638,0.22067,0.105927,0.189302,0.0291361,0.312568,0.11884,0.343434,0.134082,0.0440197,0.0470564,-3.97959,0.85,0.1,23.3919,26.5616,1.01393,1.56006,0.999963,56.7147,2.76404,0.971656,2.7178,0.774708,2.90826,0.912521,0.500007,0.190304,0.211976,0.0401464,0.000577926,0.556996,0.295385,1.05408,0.912158,0.527326,0.426222,0.235827,-46.5375,1.8341299999999998e+72,-0.310916,5.01545,10.0,0.996969,10,5936.09,0.361221,3.40355,1.08656,2.09523,1.34356,3.76967,1.17895,-2.67324,1.1306,0.31704,0.110783,3.02218,1.02139,32.423,9.99778,3.23917,0.923333,0.181518,0.257131,11.5071,1.00029,-2.7801,1.08577,0.454818,2.88255,0.00258905,0.00100003,0.372066,0.17366,0.401916,0.0999992,10.0001,6.35335,0.2634,0.0765472,0.0788986,1.93857,1.21885,1.96455,149.999,244.177,0.131327,20.276,5.18575,0.974468,10.0,1.0,47.4897,56.0403,9.99907,1.00006,-0.0305717,-0.414836,0.135911,-2.34309,0.289345,0.28914,0.154125,0.346246,2.78061,0.933796,1.5829,0.490897,0.558328,1.43962,-29.2137,7.60959,0.826121,0.0999003,-0.0104368,-0.0764138,-0.000803889,0.016639,66.3386,30.0,0.327672,1.14467,-0.646225,1.09538,-17.1515,-0.489512,0.47824,0.447398,0.001621,-0.195511,0.0338454,-0.0707343,0.438495,0.0389208,0.220688,0.79564,0.609314,-0.929088,0.15007,0.793382,-14.7499,0.951467,0.953791,-0.910332,0.53902,-9.868,0.000116236,0.675424,0.0926309,0.622931,0.290962,-0.930316,2.81237e-05,-0.263204,-0.266726,0.173325,-0.11481,0.0282306,0.250084,-0.720371,-0.226008,0.0201544,-0.383954,0.0320849,-0.000602119,0.190296,0.465085,0.100515,2.03386,-1.25339,0.251508,-15.6422,-0.412608,-1.09497,54.0489,11.5071,-1.25786,0.909639
900,-2863690000.0,0.71327,0.236629,0.0501006,0.00125664,0.123697,0.335538,0.315348,0.221033,4.8935e-05,0.00169372,7.33273e-05,0.000253315,0.000288153,0.000356333,0.000102994,0.000308894,0.200954,0.247773,0.22033,0.105588,0.196328,0.0290274,0.311814,0.118589,0.349954,0.129832,0.0429001,0.0469113,-4.06958,0.85,0.1,23.3943,26.7703,1.01032,1.55185,0.999977,56.7511,2.75238,0.983302,2.71969,0.770046,2.91323,0.902891,0.504594,0.192712,0.211736,0.0379755,0.000290253,0.557286,0.429061,1.0594,0.911214,0.529065,0.435055,0.239155,-47.4383,2.9873099999999998e+72,-0.578965,5.01348,10.0,0.995412,10,5935.92,0.352328,3.39283,1.09166,2.07423,1.38277,3.73613,1.19547,-3.26919,1.13398,0.322949,0.112243,3.01702,1.0206,32.2234,9.99684,3.25318,0.902623,0.181864,0.308616,11.5638,1.00029,-1.5682,1.09898,0.4462,2.88625,0.00262297,0.00100001,0.370971,0.175926,0.402228,0.0999986,10.0001,6.34776,0.265388,0.0764901,0.0791278,1.83592,1.20606,1.97751,149.999,244.232,0.132738,20.2763,5.20418,0.977005,10.0,0.999999,47.2728,56.0483,9.99936,1.00009,-0.034856,-0.348194,0.0766139,-2.08904,0.280438,0.300323,0.159339,0.34553,2.79226,0.9341,1.57313,0.494597,0.558063,1.42512,-29.7353,7.48264,0.544715,0.0732977,-0.00852736,-0.0856028,-0.000975412,0.017096,66.2632,29.9999,0.928463,1.12506,0.48128,1.09258,-17.4426,-0.419324,0.0658249,0.821178,0.206455,-0.189551,0.0347386,-0.0653821,0.383938,0.0474185,0.216176,0.807697,0.462041,-0.943744,0.696733,0.858072,-14.0099,0.951367,0.951936,-0.905958,0.526634,-9.86767,2.97819e-05,0.752899,0.127467,0.639575,0.259412,-0.941512,1.59816e-05,-0.165499,-0.264294,0.165031,-0.0750008,0.0285927,0.230029,-0.786185,-0.351128,0.0299008,-0.16732,-0.046035,-0.000320353,0.203156,0.140805,0.104046,2.03235,-1.25172,0.246351,-15.6608,-0.405106,-1.10077,54.0603,11.5638,-1.26776,0.895051
901,-2863690000.0,0.719973,0.232337,0.04769,0.000108405,0.127986,0.328623,0.320352,0.220432,0.000115653,0.000852149,0.00021818,0.000111835,0.000571107,0.000282809,8.96204e-05,0.000256685,0.209857,0.254688,0.207642,0.106271,0.188931,0.0326111,0.310689,0.122452,0.341594,0.142205,0.0450265,0.0380334,-3.77363,0.85,0.1,23.3946,27.1297,1.00082,1.54676,0.999997,56.7089,2.76376,0.955615,2.72131,0.787072,2.92456,0.912845,0.495476,0.197779,0.208748,0.0422594,3.90313e-05,0.551174,0.541925,1.05904,0.907391,0.526153,0.477033,0.24198,-47.5405,6.22046e+72,-1.09922,5.03005,10.0,0.999014,10,5935.81,0.355512,3.41968,1.05493,2.04792,1.36791,3.76738,1.19224,-2.01235,1.14473,0.335971,0.115857,3.02439,1.03357,32.3193,9.99819,3.23062,0.899361,0.186577,-0.686699,11.5803,1.00039,-1.88233,1.11402,0.451266,2.8763,0.00259743,0.001,0.364988,0.177184,0.402405,0.0999992,10.0008,6.26141,0.265878,0.0776305,0.0836353,1.91596,1.20233,1.98028,149.999,244.884,0.132935,20.2739,5.13947,1.01445,10.0,1.0,47.8441,56.1602,9.99908,1.00002,-0.0320154,-0.347923,-6.05353e-05,-1.96568,0.294605,0.302167,0.163602,0.353961,2.81515,0.919722,1.5655,0.497316,0.137322,1.43808,-29.8687,7.50258,0.411227,0.113444,-0.00730611,-0.138425,-0.000198842,0.0154456,66.2409,29.9997,1.28073,1.14343,1.50436,1.10443,-16.9028,-0.38895,-0.381001,0.547458,-0.388539,-0.0704329,0.0349641,-0.0690858,0.416986,0.0241164,0.222269,0.684148,0.462382,-0.891012,0.628672,0.820737,-13.894,0.94949,0.954771,-0.918946,0.222539,-9.86693,4.99489e-05,0.755524,0.185814,0.624712,0.201662,-0.939427,2.24664e-05,-0.0939304,-0.22609,0.193713,-0.0666754,0.016335,-0.0644496,-0.765747,-0.248904,0.0129381,0.124288,-0.0568273,0.000413263,0.184762,-0.780804,0.115433,2.02776,-1.25311,0.232095,-15.6836,-0.408252,-1.10644,54.1219,11.5803,-1.25688,0.900628
902,-2863690000.0,0.72393,0.223736,0.0523345,0.000251609,0.121195,0.338172,0.317466,0.219766,0.000234414,0.000673949,0.000357875,0.000190236,0.000713094,0.000420933,0.000314785,0.000244845,0.200554,0.247711,0.21979,0.108931,0.192553,0.0304617,0.305122,0.128917,0.34465,0.135823,0.0449877,0.0405002,-3.27236,0.85,0.1,23.3822,26.0802,0.994853,1.56648,0.999988,56.7743,2.73966,0.983189,2.71965,0.795209,2.91979,0.91952,0.498741,0.19153,0.221796,0.0354091,5.182e-05,0.551214,-0.246262,1.06669,0.901239,0.523029,0.493886,0.236538,-47.9835,7.61076e+72,-0.959608,5.02845,10.0,0.99879,10,5935.82,0.354392,3.42541,1.06072,2.06137,1.35931,3.74433,1.20043,-0.705876,1.11963,0.3283,0.118731,3.02773,1.02162,32.3133,9.9973,3.2591,0.910584,0.184449,-1.30518,11.5501,1.00036,-2.80932,1.09905,0.454106,2.87968,0.00261327,0.00100001,0.370533,0.175106,0.400935,0.0999989,10.0011,6.33357,0.265343,0.077561,0.0820037,1.73104,1.20385,1.97751,149.999,245.405,0.132784,20.2767,5.14581,1.02135,10.0,1.0,47.9486,56.2824,9.99952,1.00016,-0.03402,-0.213419,-0.0458458,-2.01506,0.29111,0.292124,0.150864,0.346374,2.82347,0.926077,1.58215,0.493458,-0.314557,1.47502,-30.1196,7.52897,0.499194,0.0861784,-0.00813426,-0.118228,-0.00122697,0.0185464,65.5732,29.9995,1.23121,1.15107,1.20273,1.09063,-17.2715,-0.616238,-0.449727,0.353503,0.0583952,0.164258,0.0341406,-0.0723604,0.394797,0.0475535,0.22027,0.494088,0.435148,-0.851731,0.621342,0.856665,-12.9238,0.951162,0.953572,-0.924793,0.0724277,-9.86661,7.94671e-05,0.76917,0.263689,0.521478,0.11934,-0.945216,2.23933e-05,-0.0985398,-0.226709,0.171035,-0.0363201,0.0493931,-0.100942,-0.685916,-0.323242,0.0417339,-0.198331,0.243616,0.0023471,0.103518,-0.791126,0.116822,2.03913,-1.27515,0.220909,-15.7033,-0.397291,-1.08095,54.1501,11.5501,-1.25748,0.896389
903,-2863690000.0,0.729487,0.217407,0.0531064,8.21083e-05,0.117752,0.337409,0.317697,0.223058,0.000407418,0.00062157,0.000237261,0.000373285,0.000996257,0.000595812,0.000543149,0.00022715,0.194848,0.246903,0.219505,0.113589,0.194295,0.0308597,0.298964,0.130564,0.348753,0.134521,0.0456861,0.0415123,-3.40807,0.85,0.1,23.3896,26.02,0.999861,1.55016,0.999985,56.7108,2.73166,0.973676,2.70348,0.786244,2.92189,0.918976,0.500977,0.188602,0.214624,0.0425759,0.000158398,0.554039,-0.438377,1.06516,0.903769,0.525507,0.494354,0.241968,-47.2525,1.7877e+73,-2.19407,5.02917,10.0,0.997594,10,5935.74,0.368123,3.41326,1.08298,2.05504,1.35934,3.75982,1.21501,-1.04474,1.12005,0.327064,0.11406,3.04171,1.01711,32.2565,9.99903,3.25942,0.898545,0.183327,-0.550856,11.6405,1.00035,-2.38803,1.10486,0.447127,2.88197,0.00261325,0.00100001,0.367661,0.174514,0.402167,0.0999991,10.0004,6.28982,0.263866,0.0772521,0.0854529,1.02848,1.20477,1.981,149.999,245.184,0.133076,20.2747,5.16127,0.99969,10.0,1.0,48.0991,56.2241,9.99978,1.00003,-0.0318203,-0.388275,-0.107753,-1.6967,0.290776,0.291728,0.158026,0.34087,2.80752,0.931303,1.57679,0.49074,-0.503875,1.45159,-29.8056,7.6062,0.553873,0.108507,-0.00836564,-0.191673,0.000218021,0.0177278,64.9539,29.9997,0.802585,1.13675,0.993545,1.09968,-17.5615,-0.720509,-0.181676,-0.534959,-0.38809,0.381152,0.0348166,-0.0673443,0.39171,0.0520845,0.221766,0.462414,0.402149,-0.915475,0.660297,0.837861,-13.2731,0.954799,0.955298,-0.927125,-0.172204,-9.86535,-1.2118e-05,0.717578,0.284221,0.657641,0.149424,-0.943122,1.71361e-05,-0.116223,-0.234614,0.199253,-0.0664471,-0.0457697,-0.0154358,-0.612321,-0.417503,0.0266417,-0.790565,0.470078,0.00382411,0.306896,0.0981675,0.119618,2.04762,-1.2761,0.228573,-15.698,-0.406509,-1.08178,54.1603,11.6405,-1.25416,0.890815
