,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
acou_isolation[3],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[4],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[5],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[6],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[7],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[8],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[9],5.00919,0.185294,2.10338,1.64798,5.02083,8.679,128.858,8.57169,1.03935
acou_isolation[10],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[11],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[12],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[13],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[14],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[15],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[16],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[17],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[18],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[19],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[20],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[21],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[22],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[23],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[24],5.00919,0.185294,2.10338,1.64798,5.02083,8.679,128.858,8.57169,1.03935
acou_isolation[25],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[26],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[27],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[28],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[29],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[30],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[31],5.00919,0.185294,2.10338,1.64798,5.02083,8.679,128.858,8.57169,1.03935
acou_isolation[32],5.00919,0.185294,2.10338,1.64798,5.02083,8.679,128.858,8.57169,1.03935
acou_isolation[33],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[34],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[35],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[36],5.00919,0.185294,2.10338,1.64798,5.02083,8.679,128.858,8.57169,1.03935
acou_isolation[37],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[38],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[39],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
AcousComfort[1],4.75596,1.24322,14.7768,-17.2308,4.34202,28.3805,141.276,9.39769,1.03754
AcousComfort[2],4.72129,1.24103,14.7508,-17.3202,4.47241,28.0563,141.275,9.39768,1.03558
AcousComfort[3],4.58318,1.53597,18.314,-22.9055,4.19729,33.7715,142.168,9.45708,1.03431
AcousComfort[4],4.44729,1.9123,22.7559,-29.6323,3.88977,40.8001,141.604,9.41957,1.03357
AcousComfort[5],4.52308,1.53861,18.3201,-23.1392,4.14559,33.6298,141.775,9.43093,1.03313
AcousComfort[6],3.7782,3.16387,37.9295,-53.0647,2.49942,63.5063,143.719,9.56026,1.03238
AcousComfort[7],4.1482,2.30381,27.5275,-37.0956,3.5088,47.7102,142.771,9.49718,1.03254
AcousComfort[8],4.43751,1.84082,22.0113,-28.5044,4.04072,39.8209,142.979,9.51098,1.03453
AcousComfort[9],4.57449,1.51903,18.0974,-22.7018,4.11263,33.4071,141.939,9.44184,1.03305
AcousComfort[10],4.74274,1.22008,14.4993,-16.8944,4.39563,27.7221,141.228,9.39453,1.0356
AcousComfort[11],4.69101,1.22217,14.4947,-17.292,4.48714,27.598,140.656,9.3565,1.03442
AcousComfort[12],4.75831,1.2881,15.2347,-18.1519,4.51212,29.0393,139.884,9.30515,1.03578
AcousComfort[13],4.75526,1.29362,15.3881,-18.293,4.38955,29.345,141.501,9.41269,1.03661
AcousComfort[14],4.73373,1.218,14.4716,-16.8794,4.50918,27.582,141.169,9.39062,1.03571
AcousComfort[15],4.75989,1.26803,15.0001,-17.7504,4.488,28.6832,139.936,9.30859,1.03571
AcousComfort[16],4.73598,1.19806,14.3146,-16.5791,4.17828,27.5275,142.757,9.49626,1.03662
AcousComfort[17],4.37269,2.01945,24.036,-31.6402,3.76938,42.7921,141.663,9.42348,1.03328
AcousComfort[18],4.57882,1.58987,18.9888,-23.8184,3.99913,35.2378,142.65,9.48916,1.03499
AcousComfort[19],4.6894,1.49862,17.7859,-21.9144,4.31329,33.2574,140.853,9.36958,1.03651
AcousComfort[20],3.73179,3.14118,37.6353,-52.9631,2.53619,62.946,143.551,9.54906,1.03174
AcousComfort[21],4.26046,2.114,25.3568,-33.5602,3.65913,44.7656,143.872,9.57042,1.03326
AcousComfort[22],3.49939,3.5906,42.7846,-62.0302,2.20018,71.3838,141.985,9.44486,1.03062
AcousComfort[23],4.12493,2.64538,31.6529,-43.0276,3.08011,54.472,143.17,9.5237,1.03344
AcousComfort[24],4.72553,1.3575,16.0834,-19.2757,4.47451,30.4511,140.371,9.33752,1.03582
AcousComfort[25],4.69082,1.16777,13.9404,-16.1536,4.34083,26.8264,142.505,9.4795,1.03537
AcousComfort[26],4.70902,1.18184,14.1104,-16.2013,4.30614,27.2047,142.55,9.48246,1.03752
AcousComfort[27],4.82251,1.25208,14.7972,-17.4068,4.50863,28.4925,139.666,9.29065,1.03804
AcousComfort[28],4.83851,1.22649,14.4863,-17.0491,4.4711,28.182,139.503,9.27976,1.0372
AcousComfort[29],4.84846,1.20856,14.267,-16.721,4.46218,27.8228,139.358,9.27014,1.03731
AcousComfort[30],4.81965,1.29242,15.2765,-18.2043,4.45033,29.3759,139.716,9.29392,1.03705
AcousComfort[31],4.75173,1.21811,14.6051,-17.0103,4.39215,28.2807,143.76,9.56296,1.03872
AcousComfort[32],4.32273,2.09228,25.0877,-33.1364,3.71575,44.4105,143.775,9.56393,1.03337
AcousComfort[33],4.48475,1.85255,21.9537,-28.5822,4.00988,39.5376,140.436,9.34185,1.03431
AcousComfort[34],4.5057,1.53554,18.2812,-23.0629,4.09433,33.5077,141.738,9.42844,1.03308
AcousComfort[35],4.14534,2.34084,27.9683,-37.9044,3.35845,48.5183,142.754,9.49601,1.0323
AcousComfort[36],4.50405,1.86236,22.2391,-28.5924,3.88798,40.1261,142.596,9.4855,1.03435
AcousComfort[37],4.64771,1.49494,17.901,-21.9852,4.09046,33.3463,143.386,9.53809,1.03641
AcousComfort[38],4.83401,1.2694,15.0655,-17.9738,4.48652,29.0581,140.854,9.36965,1.03808
AcousComfort[39],4.73248,1.27561,14.8733,-17.7213,4.63284,28.1554,135.949,9.04335,1.03472
artLights[1],-6.42922,32.6916,240.536,-381.558,-8.71562,382.487,54.1362,3.60116,1.06494
artLights[2],-6.45915,32.7271,240.775,-382.061,-8.77666,382.247,54.1263,3.6005,1.06497
artLights[3],-6.53747,32.9437,242.393,-384.624,-8.61496,385.337,54.1369,3.60121,1.06494
artLights[4],-6.42076,32.6861,240.498,-381.557,-8.47172,382.372,54.1373,3.60123,1.06494
artLights[5],-6.45837,32.7252,240.762,-381.973,-8.78912,382.294,54.1268,3.60053,1.06497
artLights[6],-6.63081,33.1497,243.908,-387.077,-8.73521,387.708,54.1367,3.60119,1.06494
artLights[7],-6.53983,32.9489,242.431,-384.687,-8.61801,385.397,54.1369,3.60121,1.06494
artLights[8],-6.51325,32.8773,241.901,-383.757,-8.82236,384.601,54.1356,3.60112,1.06495
artLights[9],-7.53487,35.1452,258.584,-410.761,-9.89999,410.676,54.1341,3.60102,1.06496
artLights[10],-6.50156,32.8644,241.81,-383.681,-8.56869,384.424,54.137,3.60121,1.06494
artLights[11],-7.53893,35.1542,258.65,-410.867,-9.90522,410.779,54.1341,3.60102,1.06496
artLights[12],-7.52826,35.1307,258.477,-410.589,-9.89148,410.508,54.1342,3.60102,1.06496
artLights[13],-7.54045,35.1576,258.675,-410.907,-9.90719,410.818,54.1341,3.60102,1.06496
artLights[14],-7.17016,34.3402,252.664,-401.234,-9.4301,401.41,54.1351,3.60109,1.06495
artLights[15],-7.49218,35.051,257.891,-409.646,-9.84499,409.591,54.1343,3.60103,1.06496
artLights[16],-7.54808,35.1744,258.799,-411.106,-9.91701,411.011,54.1341,3.60102,1.06496
artLights[17],-5.77333,31.257,229.988,-364.545,-7.726,365.941,54.1394,3.60137,1.06492
artLights[18],-6.74854,33.3966,245.72,-389.927,-9.1255,390.551,54.1349,3.60107,1.06495
artLights[19],-7.16263,34.3238,252.542,-400.95,-9.40695,401.306,54.1347,3.60106,1.06495
artLights[20],-7.13187,34.2557,252.042,-400.234,-9.38078,400.438,54.1352,3.60109,1.06495
artLights[21],-6.65614,33.2059,244.32,-387.719,-8.7544,388.439,54.1362,3.60115,1.06494
artLights[22],-7.43328,34.9652,257.242,-408.609,-9.86576,408.584,54.1268,3.60053,1.06495
artLights[23],-7.4195,34.9349,257.019,-408.253,-9.77464,408.151,54.1264,3.60051,1.06495
artLights[24],-7.08443,34.1953,251.579,-399.441,-9.38469,399.7,54.1272,3.60056,1.06494
artLights[25],-7.35574,34.7501,255.677,-405.995,-9.65575,406.211,54.1342,3.60102,1.06495
artLights[26],-6.79645,33.5597,246.904,-391.867,-9.04993,392.437,54.1278,3.6006,1.06494
artLights[27],-6.91404,33.7749,248.506,-394.519,-9.10012,394.903,54.1358,3.60113,1.06495
artLights[28],-6.4504,32.7385,240.88,-382.109,-8.74139,383.012,54.1358,3.60113,1.06494
artLights[29],-6.32911,32.4708,238.911,-378.929,-8.58512,379.944,54.1361,3.60115,1.06494
artLights[30],-7.53496,35.1456,258.586,-410.676,-9.88666,410.719,54.1337,3.60099,1.06496
artLights[31],-7.11757,34.2244,251.81,-399.773,-9.3489,400.161,54.1348,3.60107,1.06495
artLights[32],-7.44162,34.9396,257.071,-408.238,-9.7664,408.371,54.134,3.60101,1.06495
artLights[33],0.442865,17.5676,129.284,-201.37,-0.501349,209.351,54.1588,3.60266,1.06468
artLights[34],-7.41769,34.9308,256.989,-408.199,-9.84765,408.191,54.1269,3.60054,1.06495
artLights[35],-7.13232,34.213,251.703,-399.912,-9.64397,399.351,54.1248,3.6004,1.06498
artLights[36],-7.59591,35.2802,259.536,-412.548,-10.0653,411.717,54.1168,3.59987,1.06498
artLights[37],-7.41311,34.9077,256.816,-407.949,-9.97408,407.677,54.1254,3.60044,1.06496
artLights[38],-3.69894,26.6783,196.312,-310.036,-5.33667,313.305,54.1475,3.60191,1.06487
artLights[39],-7.44654,34.9505,257.151,-408.367,-9.77273,408.495,54.134,3.60101,1.06495
airQuality[1],1116.35,8.54542,63.708,1020.17,1115.48,1220.31,55.5803,3.69722,1.08611
airQuality[2],1115.58,8.54785,63.7175,1019.36,1114.72,1219.57,55.5653,3.69622,1.08614
airQuality[3],1115.16,8.54914,63.7226,1018.93,1114.32,1219.15,55.5573,3.69569,1.08616
airQuality[4],1114.48,8.55126,63.7307,1018.28,1113.64,1218.48,55.5441,3.69481,1.08618
airQuality[5],1107.1,8.60228,63.9337,1010.45,1106.3,1211.5,55.2373,3.6744,1.0868
airQuality[6],1107.02,8.59986,63.9239,1010.37,1106.26,1211.37,55.2515,3.67535,1.08678
airQuality[7],1112.84,8.55645,63.7509,1016.53,1111.97,1216.83,55.5119,3.69267,1.08625
airQuality[8],1112.47,8.55757,63.7553,1016.15,1111.66,1216.47,55.505,3.69221,1.08626
airQuality[9],1112.36,8.55793,63.7568,1016.03,1111.57,1216.36,55.5029,3.69207,1.08627
airQuality[10],1112.11,8.55869,63.7599,1015.77,1111.35,1216.11,55.4985,3.69178,1.08628
airQuality[11],1111.82,8.55961,63.7635,1015.48,1111.07,1215.82,55.4928,3.6914,1.08629
airQuality[12],1111.95,8.55919,63.7619,1015.61,1111.19,1215.95,55.4953,3.69157,1.08628
airQuality[13],1111.84,8.55952,63.7631,1015.5,1111.09,1215.84,55.4934,3.69144,1.08629
airQuality[14],1111.65,8.56014,63.7655,1015.3,1110.9,1215.65,55.4895,3.69118,1.08629
airQuality[15],1111.38,8.56107,63.7689,1015.02,1110.64,1215.4,55.4833,3.69077,1.0863
airQuality[16],1111.58,8.56034,63.7664,1015.22,1110.83,1215.59,55.4883,3.6911,1.0863
airQuality[17],1111.28,8.56134,63.77,1014.92,1110.54,1215.31,55.4816,3.69065,1.08631
airQuality[18],1111.3,8.56131,63.77,1014.93,1110.56,1215.33,55.4819,3.69067,1.08631
airQuality[19],1111.27,8.56142,63.7703,1014.9,1110.53,1215.3,55.4812,3.69063,1.08631
airQuality[20],1111.17,8.56173,63.7716,1014.8,1110.43,1215.21,55.4793,3.6905,1.08631
airQuality[21],1111.18,8.56165,63.7713,1014.81,1110.45,1215.22,55.4798,3.69053,1.08631
airQuality[22],1110.58,8.56356,63.7788,1014.18,1109.86,1214.61,55.4682,3.68976,1.08634
airQuality[23],1106.74,8.59151,63.8901,1010.08,1106.05,1210.97,55.3003,3.67859,1.08668
airQuality[24],1110.61,8.5635,63.7784,1014.22,1109.89,1214.65,55.4684,3.68977,1.08633
airQuality[25],1110.58,8.56353,63.7787,1014.19,1109.87,1214.62,55.4684,3.68978,1.08633
airQuality[26],1110.67,8.5633,63.7776,1014.29,1109.95,1214.71,55.4695,3.68985,1.08633
airQuality[27],1110.73,8.56309,63.777,1014.35,1110.01,1214.77,55.4711,3.68995,1.08633
airQuality[28],1110.42,8.56403,63.7807,1014.03,1109.71,1214.46,55.4653,3.68957,1.08634
airQuality[29],1110.72,8.56314,63.7771,1014.34,1110.0,1214.76,55.4706,3.68992,1.08633
airQuality[30],1110.44,8.56406,63.7806,1014.04,1109.72,1214.47,55.4649,3.68954,1.08634
airQuality[31],1110.27,8.56457,63.7826,1013.87,1109.55,1214.3,55.4617,3.68933,1.08635
airQuality[32],1110.43,8.564,63.7806,1014.04,1109.72,1214.47,55.4657,3.68959,1.08634
airQuality[33],1110.19,8.56481,63.7837,1013.78,1109.46,1214.21,55.4606,3.68926,1.08635
airQuality[34],1110.32,8.56441,63.7821,1013.92,1109.6,1214.35,55.4629,3.68941,1.08635
airQuality[35],1114.34,8.55173,63.7325,1018.15,1113.49,1218.34,55.5409,3.6946,1.08619
airQuality[36],1114.23,8.55203,63.7337,1018.05,1113.38,1218.23,55.5393,3.69449,1.08619
airQuality[37],1114.24,8.55204,63.7337,1018.05,1113.38,1218.23,55.5392,3.69448,1.08619
airQuality[38],1114.67,8.55066,63.7284,1018.46,1113.83,1218.67,55.5478,3.69506,1.08617
airQuality[39],1114.28,8.55192,63.7332,1018.09,1113.43,1218.28,55.5399,3.69453,1.08619
acou_isolation_mu[1],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[2],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[3],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[4],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[5],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[6],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[7],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[8],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[9],-0.0878069,0.0901639,0.627502,-0.958506,-0.136133,0.93777,48.4356,3.22195,1.05587
acou_isolation_mu[10],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[11],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[12],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[13],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[14],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[15],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[16],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[17],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[18],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[19],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[20],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[21],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[22],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[23],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[24],-0.0878069,0.0901639,0.627502,-0.958506,-0.136133,0.93777,48.4356,3.22195,1.05587
acou_isolation_mu[25],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[26],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[27],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[28],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[29],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[30],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[31],-0.0878069,0.0901639,0.627502,-0.958506,-0.136133,0.93777,48.4356,3.22195,1.05587
acou_isolation_mu[32],-0.0878069,0.0901639,0.627502,-0.958506,-0.136133,0.93777,48.4356,3.22195,1.05587
acou_isolation_mu[33],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[34],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[35],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[36],-0.0878069,0.0901639,0.627502,-0.958506,-0.136133,0.93777,48.4356,3.22195,1.05587
acou_isolation_mu[37],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[38],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
acou_isolation_mu[39],-0.0842267,0.11563,0.798934,-1.32605,-0.1139,1.32222,47.7401,3.17568,1.03658
vocCons_mu,6.77415,0.02905,0.26902,6.26128,6.81456,7.14658,85.75436,5.70441,1.0402
airQualityComf_mu,21.70192,29.90774,638.78336,-971.023,18.9366,1006.86,456.184,30.34551,1.00879
thermal_isolation_mu,32.5208,46.98161,917.29589,-1458.85,23.2337,1414.48,381.20894,25.35814,1.01597
bComfort_mu,160.09514,230.79159,2625.25455,-4530.94,151.139,4651.24,129.39064,8.60711,1.05173
ventSystem_mu,10.15253,15.79196,357.76597,-624.538,8.84339,614.971,513.24641,34.14132,1.00989
AcousComfort_mu,4.53299,1.66416,19.85552,-25.1043,4.13068,36.3252,142.35511,9.46951,1.03444
acSystem_mu,9.90696,135.51309,1655.28248,-2766.7,-0.84963,2894.24,149.20443,9.92513,1.04422
mean_acou_isolation_mu,-0.08469,0.11108,0.76832,-1.27634,-0.11606,1.2651,47.83913,3.18227,1.03752
visualComf_mu,-301.59049,435.03816,4141.95656,-6246.08,-464.525,6300.77,90.64761,6.02991,1.03484
thermalComf_mu,19.55207,10.39765,105.48271,-167.645,24.9009,179.947,102.91819,6.84615,1.045
