,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
ventSystem[99],-2.49597,1.4243,2.08111,-5.38605,-3.08457,1.12497,2.13494,0.0273118,7.36272
ventSystem[100],1.25107,2.0879,2.97007,-2.79786,3.49558,4.87399,2.02355,0.0258869,19.4696
ventSystem_std,2.1247,0.521,0.7426,1.266,2.2864,3.1406,2.0317,0.026,10.787
posterior_log,-8.0072,25.7733,36.8518,-77.2227,5.6363,35.4508,2.0445,0.0262,10.7107
met_a1,0.3664,0.3889,0.5677,-0.3729,0.4408,0.9756,2.1306,0.0273,4.7875
met_a2,0.0155,0.4673,0.6795,-0.8616,-0.1699,0.8973,2.1144,0.027,5.7185
met_a3,0.2684,0.374,0.5364,-0.4869,0.7021,0.8678,2.0568,0.0263,10.5312
met_a4,-0.2465,0.3244,0.4839,-0.9552,0.0206,0.2971,2.2253,0.0285,4.8479
met_const,-1.267,0.8091,1.4271,-3.7976,-1.2408,1.1611,3.1111,0.0398,1.8136
therm_a1,0.171,0.1642,0.233,-0.0924,0.1113,0.5684,2.0127,0.0257,19.0264
therm_a2,-0.0033,0.1091,0.1548,-0.2112,0.0446,0.2163,2.0109,0.0257,22.2045
therm_a3,-0.2988,0.2218,0.3162,-0.8397,-0.2033,0.054,2.031,0.026,10.9884
therm_a4,-0.1931,0.3623,0.5134,-0.9968,-0.1036,0.4624,2.0081,0.0257,39.7395
therm_a5,-0.1237,0.3669,0.52,-0.9383,0.0823,0.5143,2.0087,0.0257,29.0463
therm_a6,-0.1813,0.3101,0.4518,-0.9278,-0.1415,0.3664,2.1231,0.0272,6.3503
therm_a7,0.0354,0.3443,0.551,-0.7744,0.2531,0.8279,2.562,0.0328,2.5327
therm_a8,0.0115,0.3509,0.5125,-0.8045,0.083,0.774,2.133,0.0273,8.5434
therm_a9,-0.252,0.401,0.5866,-0.8657,-0.3309,0.6925,2.1396,0.0274,4.68
therm_a10,-0.2007,0.2827,0.4177,-0.7814,-0.0641,0.3164,2.1834,0.0279,5.171
therm_const,18.2281,23.9678,33.9777,-36.2495,43.7502,50.0821,2.0097,0.0257,35.7093
bui_a1,0.4002,0.217,0.3115,0.0201,0.298,0.8798,2.0614,0.0264,6.7145
bui_a2,-0.394,0.2225,0.3162,-0.7122,-0.4094,0.1487,2.0188,0.0258,13.1527
bui_a3,0.2728,0.3232,0.4583,-0.2554,0.652,0.793,2.0102,0.0257,28.8305
bui_a4,-0.4487,0.2894,0.4249,-0.9459,-0.4988,0.1511,2.155,0.0276,3.9369
bui_const,-2.1838,0.9332,1.3268,-3.9323,-2.2661,-0.0953,2.0214,0.0259,13.9275
light_a1,0.0006,0.0009,0.0013,-0.0014,0.0005,0.0028,2.067,0.0264,6.1928
light_a2,0.1742,0.2562,0.3745,-0.3435,0.0936,0.8566,2.1378,0.0273,5.4901
light_a3,0.1142,0.3365,0.4807,-0.6669,0.4321,0.5687,2.0408,0.0261,9.5764
light_a4,-0.0632,0.4142,0.5924,-0.9234,0.0701,0.7006,2.0452,0.0262,11.1384
light_cons,0.4749,0.2132,0.3065,-0.0143,0.53,0.8512,2.0676,0.0265,8.4322
visual_a1,-0.1555,0.1773,0.2931,-0.615,-0.0662,0.2345,2.735,0.035,2.0926
visual_a2,-0.0004,0.0006,0.0008,-0.0019,-0.0003,0.0007,2.0966,0.0268,4.9033
visual_a3,-0.0724,0.2155,0.3833,-0.5349,-0.1261,0.7572,3.1646,0.0405,2.2015
visual_a4,-0.0579,0.1608,0.2393,-0.4185,-0.1037,0.3973,2.2153,0.0283,4.0271
visual_a5,-0.3824,0.2294,0.3282,-0.905,-0.3285,0.0378,2.0472,0.0262,9.9336
visual_a6,0.3659,0.3247,0.4608,-0.3681,0.6559,0.8517,2.0131,0.0258,19.5923
visual_a7,-0.1928,0.3318,0.4881,-0.8901,-0.2011,0.6084,2.1635,0.0277,4.7063
visual_cons,0.0004,0.2297,0.3623,-0.6524,0.0491,0.5503,2.4869,0.0318,2.7047
acous_a1,0.5599,0.1483,0.2364,0.2066,0.66,0.8795,2.5397,0.0325,3.4813
acous_a2,-0.1183,0.3552,0.5185,-0.923,-0.0695,0.5417,2.1313,0.0273,4.5306
acous_a3,-0.0334,0.1231,0.1752,-0.2352,-0.0177,0.2535,2.0264,0.0259,10.9217
acous_a4,-0.0528,0.3043,0.4326,-0.3719,-0.2856,0.7076,2.0215,0.0259,18.3411
acous_a5,-0.4373,0.255,0.3625,-0.8213,-0.2589,0.0667,2.021,0.0259,14.2911
acous_a6,0.1306,0.0329,0.0472,0.0598,0.1299,0.2053,2.0597,0.0263,6.5078
acous_a7,-0.0749,0.3487,0.5024,-0.7287,0.0155,0.628,2.0763,0.0266,6.1245
acous_cons,0.2181,0.4887,0.6969,-0.7277,0.3334,0.9758,2.0332,0.026,10.5853
acoisola_alfa,0.6508,0.0695,0.1102,0.4487,0.6766,0.8197,2.5159,0.0322,2.7674
acoisola_const,0.85,0.1346,0.1954,0.4371,0.9613,0.9828,2.1071,0.027,4.8642
acou_isol_cons,-0.4475,0.3471,0.4948,-0.9556,-0.6461,0.425,2.0325,0.026,14.5689
aSys_a1,0.1243,0.0928,0.1322,-0.0079,0.1222,0.354,2.0297,0.026,13.0137
aSys_a2,-0.0621,0.0384,0.0552,-0.1687,-0.041,-0.0071,2.0619,0.0264,8.3598
aSys_a3,0.0838,0.1541,0.2235,-0.2767,0.1268,0.3922,2.104,0.0269,4.8804
aSys_cons,0.5219,2.3826,3.4228,-5.4307,1.6616,4.7104,2.0639,0.0264,7.1978
speed_factor,-1.0,0.0,0.0,-1.0,-1.0,-1.0,2.0406,0.0261,8.5139
alfa_DayL[1],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[2],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[3],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[4],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[5],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[6],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[7],0.0760844,0.00940421,0.0139815,0.0580064,0.0745968,0.0971306,2.21034,0.0282765,3.75024
alfa_DayL[8],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[9],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[10],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[11],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[12],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[13],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[14],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[15],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[16],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[17],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[18],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[19],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[20],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[21],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[22],0.03675,0.00528267,0.00786033,0.0267181,0.0354504,0.0504142,2.21398,0.028323,3.6566
alfa_DayL[23],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[24],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[25],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[26],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[27],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[28],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[29],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[30],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[31],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[32],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[33],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[34],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[35],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[36],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[37],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[38],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[39],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[40],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[41],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[42],0.0760844,0.00940421,0.0139815,0.0580064,0.0745968,0.0971306,2.21034,0.0282765,3.75024
alfa_DayL[43],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[44],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[45],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[46],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[47],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[48],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[49],0.0760844,0.00940421,0.0139815,0.0580064,0.0745968,0.0971306,2.21034,0.0282765,3.75024
alfa_DayL[50],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[51],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[52],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[53],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[54],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[55],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[56],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[57],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[58],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[59],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[60],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[61],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[62],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[63],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[64],0.03675,0.00528267,0.00786033,0.0267181,0.0354504,0.0504142,2.21398,0.028323,3.6566
alfa_DayL[65],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[66],0.0760844,0.00940421,0.0139815,0.0580064,0.0745968,0.0971306,2.21034,0.0282765,3.75024
alfa_DayL[67],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[68],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[69],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[70],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[71],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[72],0.0760844,0.00940421,0.0139815,0.0580064,0.0745968,0.0971306,2.21034,0.0282765,3.75024
alfa_DayL[73],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[74],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[75],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[76],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[77],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[78],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[79],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[80],0.03675,0.00528267,0.00786033,0.0267181,0.0354504,0.0504142,2.21398,0.028323,3.6566
alfa_DayL[81],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[82],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[83],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[84],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[85],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[86],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[87],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[88],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[89],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[90],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[91],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[92],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[93],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[94],0.0760844,0.00940421,0.0139815,0.0580064,0.0745968,0.0971306,2.21034,0.0282765,3.75024
alfa_DayL[95],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[96],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[97],0.288603,0.0186691,0.0276362,0.243212,0.286042,0.329805,2.19133,0.0280333,3.62807
alfa_DayL[98],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[99],0.598563,0.0209112,0.031233,0.558502,0.593445,0.645333,2.23085,0.0285388,3.4224
alfa_DayL[100],0.03675,0.00528267,0.00786033,0.0267181,0.0354504,0.0504142,2.21398,0.028323,3.6566
vocConsintration_mu,-0.98582,0.0475,0.06965,-1.07298,-0.97143,-0.88568,2.14979,0.0275,4.61628
vocCons_mu,-0.98582,0.0475,0.06965,-1.07298,-0.97143,-0.88568,2.14979,0.0275,4.61628
airQualityComf_mu,-0.99227,1.30867,1.85388,-4.16319,-0.25854,0.73411,2.00681,0.02567,71.8386
thermal_isolation_mu,0.55958,0.46222,0.65679,-0.44535,0.91965,1.36263,2.01903,0.02583,15.38434
bComfort_mu,-2.13,1.46941,2.08138,-5.54246,-0.90671,-0.02148,2.00641,0.02567,90.3993
ventSystem_mu,-0.57381,1.54011,2.18181,-4.17583,0.1352,1.79713,2.00692,0.02567,63.48151
AcousComfort_mu,2.17884,2.06403,2.92361,-0.03014,0.74426,7.23683,2.00634,0.02567,123.38701
acSystem_mu,1.12894,0.77222,1.09446,-0.54867,1.46074,2.57626,2.00873,0.0257,33.0075
mean_acou_isolation_mu,13.31071,3.01636,4.27369,10.0152,11.9474,20.6335,2.00743,0.02568,51.54315
visualComf_mu,-2.26847,1.36008,1.9268,-5.22435,-1.92908,0.27071,2.00698,0.02567,74.30017
thermalComf_mu,-0.81764,0.74876,1.06149,-1.81967,-1.18248,0.97875,2.00981,0.02571,29.56933
